,,プロジェクト名,宿泊税 LGWAN-ASPシステム開発,,作成者,斉藤
52,t_shoyusha,shoyusha_jusho,施設の所有者情報【住所又は所在地】,様式が「特別徴収義務者登録申請書」の場合,,
53,t_shoyusha,shoyusha_tel,施設の所有者情報【電話番号】,様式が「特別徴収義務者登録申請書」の場合,,
54,t_shoyusha,add_dt,ー,様式が「特別徴収義務者登録申請書」の場合,システム日付,
55,t_shoyusha,add_user,ー,様式が「特別徴収義務者登録申請書」の場合,ログインユーザID,
56,t_shoyusha,upd_dt,ー,様式が「特別徴収義務者登録申請書」の場合,システム日付,
57,t_shoyusha,upd_user,ー,様式が「特別徴収義務者登録申請書」の場合,ログインユーザID,
58,t_shoyusha,version,ー,様式が「特別徴収義務者登録申請書」の場合,1を設定,
59,t_fuka,jichitai_cd,ー,様式が「納入申告書（定額）」または「納入申告書_特例申告（定額）」の場合,自治体コード,
60,t_fuka,shitei_no,施設情報【施設番号（宿泊施設番号、指定番号）】,様式が「納入申告書（定額）」または「納入申告書_特例申告（定額）」の場合,,
61,t_fuka,rno,ー,様式が「納入申告書（定額）」または「納入申告書_特例申告（定額）」の場合,前履歴をインクリメント,
62,t_fuka,nendo,納入税額－行為年月,様式が「納入申告書（定額）」または「納入申告書_特例申告（定額）」の場合,年度に変換して設定,
63,t_fuka,kibetsu,納入税額－行為年月,様式が「納入申告書（定額）」または「納入申告書_特例申告（定額）」の場合,期別に変換して設定,
64,t_fuka,toroku_ymd,提出年月日,様式が「納入申告書（定額）」または「納入申告書_特例申告（定額）」の場合,,
65,t_fuka,shinkoku_ymd,提出年月日,様式が「納入申告書（定額）」または「納入申告書_特例申告（定額）」の場合,,
66,t_fuka,taisho_ym,納入税額－行為年月,様式が「納入申告書（定額）」または「納入申告書_特例申告（定額）」の場合,,
67,t_fuka,fuka_kbn,ー,様式が「納入申告書（定額）」または「納入申告書_特例申告（定額）」の場合,「1:定額制」,
68,t_fuka,henko_kbn,ー,様式が「納入申告書（定額）」または「納入申告書_特例申告（定額）」の場合,"前履歴を設定
存在しなければ、「1:新規」",
69,t_fuka,henko_riyu,ー,様式が「納入申告書（定額）」または「納入申告書_特例申告（定額）」の場合,,
70,t_fuka,kazei_hakusu,納入税額－行為年月－課税対象宿泊合計【宿泊数】,様式が「納入申告書（定額）」または「納入申告書_特例申告（定額）」の場合,,
71,t_fuka,kazei_ryokin,ー,様式が「納入申告書（定額）」または「納入申告書_特例申告（定額）」の場合,,
72,t_fuka,zeigaku,納入税額－行為年月－課税対象宿泊合計【税額】,様式が「納入申告書（定額）」または「納入申告書_特例申告（定額）」の場合,,
73,t_fuka,menjo_hakusu,納入税額－行為年月－課税免除【宿泊数】,様式が「納入申告書（定額）」または「納入申告書_特例申告（定額）」の場合,,
74,t_fuka,menjo_ryokin,ー,様式が「納入申告書（定額）」または「納入申告書_特例申告（定額）」の場合,,
75,t_fuka,total_hakusu,納入税額－行為年月－合計【宿泊数】,様式が「納入申告書（定額）」または「納入申告書_特例申告（定額）」の場合,,
76,t_fuka,total_zeigaku,納入税額－行為年月－合計【税額】,様式が「納入申告書（定額）」または「納入申告書_特例申告（定額）」の場合,,
77,t_fuka,city_zeigaku,ー,様式が「納入申告書（定額）」または「納入申告書_特例申告（定額）」の場合,市区町村の税額を算出して設定,
78,t_fuka,ken_zeigaku,ー,様式が「納入申告書（定額）」または「納入申告書_特例申告（定額）」の場合,都道府県の税額を算出して設定,
79,t_fuka,kasan_kbn,ー,様式が「納入申告書（定額）」または「納入申告書_特例申告（定額）」の場合,前履歴,
80,t_fuka,kasan_ritsu,ー,様式が「納入申告書（定額）」または「納入申告書_特例申告（定額）」の場合,前履歴,
81,t_fuka,kasan_gaku,ー,様式が「納入申告書（定額）」または「納入申告書_特例申告（定額）」の場合,前履歴,
82,t_fuka,nokigen,ー,様式が「納入申告書（定額）」または「納入申告書_特例申告（定額）」の場合,前履歴,
83,t_fuka,new_flg,ー,様式が「納入申告書（定額）」または「納入申告書_特例申告（定額）」の場合,1を設定,
84,t_fuka,del_flg,ー,様式が「納入申告書（定額）」または「納入申告書_特例申告（定額）」の場合,0を設定,
85,t_fuka,add_dt,ー,様式が「納入申告書（定額）」または「納入申告書_特例申告（定額）」の場合,システム日付,
86,t_fuka,add_user,ー,様式が「納入申告書（定額）」または「納入申告書_特例申告（定額）」の場合,ログインユーザID,
87,t_fuka,upd_dt,ー,様式が「納入申告書（定額）」または「納入申告書_特例申告（定額）」の場合,システム日付,
88,t_fuka,upd_user,ー,様式が「納入申告書（定額）」または「納入申告書_特例申告（定額）」の場合,ログインユーザID,
89,t_fuka,version,ー,様式が「納入申告書（定額）」または「納入申告書_特例申告（定額）」の場合,1を設定,
90,t_fuka_uchi,jichitai_cd,ー,様式が「納入申告書（定額）」または「納入申告書_特例申告（定額）」の場合,自治体コード,
91,t_fuka_uchi,shitei_no,ー,様式が「納入申告書（定額）」または「納入申告書_特例申告（定額）」の場合,賦課情報の指定番号,
92,t_fuka_uchi,rno,ー,様式が「納入申告書（定額）」または「納入申告書_特例申告（定額）」の場合,賦課情報の履歴番号,
93,t_fuka_uchi,nendo,ー,様式が「納入申告書（定額）」または「納入申告書_特例申告（定額）」の場合,賦課情報の年度,
94,t_fuka_uchi,kibetsu,ー,様式が「納入申告書（定額）」または「納入申告書_特例申告（定額）」の場合,賦課情報の期別,
95,t_fuka_uchi,kazei_kbn,ー,様式が「納入申告書（定額）」または「納入申告書_特例申告（定額）」の場合,申請区分の番号,
96,t_fuka_uchi,zeiritsu_seq,ー,様式が「納入申告書（定額）」または「納入申告書_特例申告（定額）」の場合,申請区分の番号に対応する税率定額詳細マスタの定額管理番号を設定,
97,t_fuka_uchi,fuka_kbn,ー,様式が「納入申告書（定額）」または「納入申告書_特例申告（定額）」の場合,「1:定額制」,
98,t_fuka_uchi,ryokin_sogaku,ー,様式が「納入申告書（定額）」または「納入申告書_特例申告（定額）」の場合,,
99,t_fuka_uchi,hakusu,納入税額－行為年月－申告区分ｎ【宿泊数】,様式が「納入申告書（定額）」または「納入申告書_特例申告（定額）」の場合,,
100,t_fuka_uchi,ryokin,ー,様式が「納入申告書（定額）」または「納入申告書_特例申告（定額）」の場合,,
101,t_fuka_uchi,zei_ritsu,納入税額－行為年月－申告区分ｎ【税率】,様式が「納入申告書（定額）」または「納入申告書_特例申告（定額）」の場合,,
102,t_fuka_uchi,zeigaku,納入税額－行為年月－申告区分ｎ【税額】,様式が「納入申告書（定額）」または「納入申告書_特例申告（定額）」の場合,,
103,t_fuka_uchi,city_zeigaku,ー,様式が「納入申告書（定額）」または「納入申告書_特例申告（定額）」の場合,市区町村の税額を算出して設定,
104,t_fuka_uchi,ken_zeigaku,ー,様式が「納入申告書（定額）」または「納入申告書_特例申告（定額）」の場合,都道府県の税額を算出して設定,
105,t_fuka_uchi,add_dt,ー,様式が「納入申告書（定額）」または「納入申告書_特例申告（定額）」の場合,システム日付,
106,t_fuka_uchi,add_user,ー,様式が「納入申告書（定額）」または「納入申告書_特例申告（定額）」の場合,ログインユーザID,
107,t_fuka_uchi,upd_dt,ー,様式が「納入申告書（定額）」または「納入申告書_特例申告（定額）」の場合,システム日付,
108,t_fuka_uchi,upd_user,ー,様式が「納入申告書（定額）」または「納入申告書_特例申告（定額）」の場合,ログインユーザID,
109,t_fuka_uchi,version,ー,様式が「納入申告書（定額）」または「納入申告書_特例申告（定額）」の場合,1を設定,
110,t_fuka,jichitai_cd,ー,様式が「納入申告書（定率）」または「納入申告書_特例申告（定率）」の場合,自治体コード,
111,t_fuka,shitei_no,施設情報【施設番号（宿泊施設番号、指定番号）】,様式が「納入申告書（定率）」または「納入申告書_特例申告（定率）」の場合,,
112,t_fuka,rno,ー,様式が「納入申告書（定率）」または「納入申告書_特例申告（定率）」の場合,前履歴をインクリメント,
113,t_fuka,nendo,納入税額－行為年月,様式が「納入申告書（定率）」または「納入申告書_特例申告（定率）」の場合,年度に変換して設定,
114,t_fuka,kibetsu,納入税額－行為年月,様式が「納入申告書（定率）」または「納入申告書_特例申告（定率）」の場合,期別に変換して設定,
115,t_fuka,toroku_ymd,提出年月日,様式が「納入申告書（定率）」または「納入申告書_特例申告（定率）」の場合,,
116,t_fuka,shinkoku_ymd,提出年月日,様式が「納入申告書（定率）」または「納入申告書_特例申告（定率）」の場合,,
117,t_fuka,taisho_ym,納入税額－行為年月,様式が「納入申告書（定率）」または「納入申告書_特例申告（定率）」の場合,,
118,t_fuka,fuka_kbn,ー,様式が「納入申告書（定率）」または「納入申告書_特例申告（定率）」の場合,「2:定率制」,
119,t_fuka,henko_kbn,ー,様式が「納入申告書（定率）」または「納入申告書_特例申告（定率）」の場合,"前履歴を設定
存在しなければ、「1:新規」",
120,t_fuka,henko_riyu,ー,様式が「納入申告書（定率）」または「納入申告書_特例申告（定率）」の場合,,
121,t_fuka,kazei_hakusu,納入税額－行為年月－課税対象宿泊合計【宿泊者数】,様式が「納入申告書（定率）」または「納入申告書_特例申告（定率）」の場合,,
122,t_fuka,kazei_ryokin,納入税額－行為年月－課税対象宿泊合計【宿泊料金】,様式が「納入申告書（定率）」または「納入申告書_特例申告（定率）」の場合,,
123,t_fuka,zeigaku,納入税額－行為年月－課税対象宿泊合計【税額】,様式が「納入申告書（定率）」または「納入申告書_特例申告（定率）」の場合,,
124,t_fuka,menjo_hakusu,納入税額－行為年月－課税免除【宿泊者数】,様式が「納入申告書（定率）」または「納入申告書_特例申告（定率）」の場合,,
125,t_fuka,menjo_ryokin,納入税額－行為年月－課税免除【宿泊料金】,様式が「納入申告書（定率）」または「納入申告書_特例申告（定率）」の場合,,
126,t_fuka,total_hakusu,納入税額－行為年月－合計【宿泊者数】,様式が「納入申告書（定率）」または「納入申告書_特例申告（定率）」の場合,,
127,t_fuka,total_zeigaku,納入税額－行為年月－合計【税額】,様式が「納入申告書（定率）」または「納入申告書_特例申告（定率）」の場合,,
128,t_fuka,city_zeigaku,ー,様式が「納入申告書（定率）」または「納入申告書_特例申告（定率）」の場合,市区町村の税額を算出して設定,
129,t_fuka,ken_zeigaku,ー,様式が「納入申告書（定率）」または「納入申告書_特例申告（定率）」の場合,都道府県の税額を算出して設定,
130,t_fuka,kasan_kbn,ー,様式が「納入申告書（定率）」または「納入申告書_特例申告（定率）」の場合,前履歴,
131,t_fuka,kasan_ritsu,ー,様式が「納入申告書（定率）」または「納入申告書_特例申告（定率）」の場合,前履歴,
132,t_fuka,kasan_gaku,ー,様式が「納入申告書（定率）」または「納入申告書_特例申告（定率）」の場合,前履歴,
133,t_fuka,nokigen,ー,様式が「納入申告書（定率）」または「納入申告書_特例申告（定率）」の場合,前履歴,
134,t_fuka,new_flg,ー,様式が「納入申告書（定率）」または「納入申告書_特例申告（定率）」の場合,1を設定,
135,t_fuka,del_flg,ー,様式が「納入申告書（定率）」または「納入申告書_特例申告（定率）」の場合,0を設定,
136,t_fuka,add_dt,ー,様式が「納入申告書（定率）」または「納入申告書_特例申告（定率）」の場合,システム日付,
137,t_fuka,add_user,ー,様式が「納入申告書（定率）」または「納入申告書_特例申告（定率）」の場合,ログインユーザID,
138,t_fuka,upd_dt,ー,様式が「納入申告書（定率）」または「納入申告書_特例申告（定率）」の場合,システム日付,
139,t_fuka,upd_user,ー,様式が「納入申告書（定率）」または「納入申告書_特例申告（定率）」の場合,ログインユーザID,
140,t_fuka,version,ー,様式が「納入申告書（定率）」または「納入申告書_特例申告（定率）」の場合,1を設定,
141,t_fuka_uchi,jichitai_cd,ー,様式が「納入申告書（定率）」または「納入申告書_特例申告（定率）」の場合,自治体コード,
142,t_fuka_uchi,shitei_no,ー,様式が「納入申告書（定率）」または「納入申告書_特例申告（定率）」の場合,賦課情報の指定番号,
143,t_fuka_uchi,rno,ー,様式が「納入申告書（定率）」または「納入申告書_特例申告（定率）」の場合,賦課情報の履歴番号,
144,t_fuka_uchi,nendo,ー,様式が「納入申告書（定率）」または「納入申告書_特例申告（定率）」の場合,賦課情報の年度,
145,t_fuka_uchi,kibetsu,ー,様式が「納入申告書（定率）」または「納入申告書_特例申告（定率）」の場合,賦課情報の期別,
146,t_fuka_uchi,kazei_kbn,ー,様式が「納入申告書（定率）」または「納入申告書_特例申告（定率）」の場合,申請区分の番号,
147,t_fuka_uchi,zeiritsu_seq,ー,様式が「納入申告書（定率）」または「納入申告書_特例申告（定率）」の場合,申請区分の番号に対応する税率定率詳細マスタの定額管理番号を設定,
148,t_fuka_uchi,fuka_kbn,ー,様式が「納入申告書（定率）」または「納入申告書_特例申告（定率）」の場合,「2:定率制」,
149,t_fuka_uchi,ryokin_sogaku,納入税額－行為年月－申告区分ｎ【宿泊料金の総額】,様式が「納入申告書（定率）」または「納入申告書_特例申告（定率）」の場合,,
150,t_fuka_uchi,hakusu,納入税額－行為年月－申告区分ｎ【宿泊者数】,様式が「納入申告書（定率）」または「納入申告書_特例申告（定率）」の場合,,
151,t_fuka_uchi,ryokin,納入税額－行為年月－申告区分ｎ【宿泊料金】,様式が「納入申告書（定率）」または「納入申告書_特例申告（定率）」の場合,,
152,t_fuka_uchi,zei_ritsu,納入税額－行為年月－申告区分ｎ【税率】,様式が「納入申告書（定率）」または「納入申告書_特例申告（定率）」の場合,,
153,t_fuka_uchi,zeigaku,納入税額－行為年月－申告区分ｎ【税額】,様式が「納入申告書（定率）」または「納入申告書_特例申告（定率）」の場合,,
154,t_fuka_uchi,city_zeigaku,ー,様式が「納入申告書（定率）」または「納入申告書_特例申告（定率）」の場合,市区町村の税額を算出して設定,
155,t_fuka_uchi,ken_zeigaku,ー,様式が「納入申告書（定率）」または「納入申告書_特例申告（定率）」の場合,都道府県の税額を算出して設定,
156,t_fuka_uchi,add_dt,ー,様式が「納入申告書（定率）」または「納入申告書_特例申告（定率）」の場合,システム日付,
157,t_fuka_uchi,add_user,ー,様式が「納入申告書（定率）」または「納入申告書_特例申告（定率）」の場合,ログインユーザID,
158,t_fuka_uchi,upd_dt,ー,様式が「納入申告書（定率）」または「納入申告書_特例申告（定率）」の場合,システム日付,
159,t_fuka_uchi,upd_user,ー,様式が「納入申告書（定率）」または「納入申告書_特例申告（定率）」の場合,ログインユーザID,
160,t_fuka_uchi,version,ー,様式が「納入申告書（定率）」または「納入申告書_特例申告（定率）」の場合,1を設定,
161,t_eltax_renkei,jichitai_cd,ー,,自治体コード,
162,t_eltax_renkei,seq,ー,,自動採番,
163,t_eltax_renkei,file_name,ー,,ファイル名,
164,t_eltax_renkei,shubetsu,ー,,ファイル種別,
165,t_eltax_renkei,shori_dt,ー,,システム日付,
166,t_eltax_renkei,shori_kekka,ー,,"正常に処理が完了した場合、「1:正常終了」
エラーになった場合、「2:異常終了」",
167,t_eltax_renkei,log,ー,,更新した差分をテキストファイルで保存,
168,t_eltax_renkei,add_dt,ー,,システム日付,
169,t_eltax_renkei,add_user,ー,,ログインユーザID,
170,t_eltax_renkei,upd_dt,ー,,システム日付,
171,t_eltax_renkei,upd_user,ー,,ログインユーザID,
172,t_eltax_renkei,version,ー,,1を設定,
