,,プロジェクト名,宿泊税 LGWAN-ASPシステム開発,作成者,亀井,,
画面項目一覧表,,画面物理名,kofuKetteiTsuchi,作成日,2026/6/12,,
,,画面論理名,宿泊税特別徴収事務交付金交付決定通知書,更新日,,,
,,,,,,,
No.,項目名,エリア,DBテーブル,DBカラム,部品の種類,有効,備考
1,特別徴収義務者,ー,ー,ー,テキストボックス,×,
2,発行年月日,ー,ー,ー,カレンダー,〇,
3,対象施設,ー,t_tokugimu,"shisetsu_yubin_no
shisetsu_jusho
shisetsu_name",テキストボックス,×,
4,PDF,ー,ー,ー,ボタン,〇,帳票PDFを表示する
5,プレビュー,ー,ー,ー,ボタン,〇,帳票プレビューを表示する
6,印刷,ー,ー,ー,ボタン,〇,帳票を印刷する
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
